"PASSENGERS","DISTANCE","AIR_TIME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","AIRCRAFT_TYPE","MONTH","DISTANCE_GROUP",
454.00,2603.00,945.00,12173,"HNL","Honolulu, HI","HI","Hawaii",14057,"PDX","Portland, OR","OR","Oregon","888",3,6,
454.00,669.00,690.00,10397,"ATL","Atlanta, GA","GA","Georgia",13342,"MKE","Milwaukee, WI","WI","Wisconsin","614",3,2,
454.00,2172.00,959.00,14057,"PDX","Portland, OR","OR","Oregon",10397,"ATL","Atlanta, GA","GA","Georgia","626",3,5,
454.00,931.00,877.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",11278,"DCA","Washington, DC","VA","Virginia","694",3,2,
454.00,290.00,630.00,10713,"BOI","Boise, ID","ID","Idaho",14869,"SLC","Salt Lake City, UT","UT","Utah","888",3,1,
454.00,2065.00,900.00,12889,"LAS","Las Vegas, NV","NV","Nevada",12264,"IAD","Washington, DC","VA","Virginia","614",3,5,
454.00,1605.00,2673.00,11618,"EWR","Newark, NJ","NJ","New Jersey",11292,"DEN","Denver, CO","CO","Colorado","698",3,4,
454.00,678.00,1345.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13930,"ORD","Chicago, IL","IL","Illinois","698",3,2,
454.00,787.00,473.00,12266,"IAH","Houston, TX","TX","Texas",15304,"TPA","Tampa, FL","FL","Florida","694",3,2,
454.00,921.00,1030.00,12264,"IAD","Washington, DC","VA","Virginia",13303,"MIA","Miami, FL","FL","Florida","888",3,2,
455.00,943.00,588.00,10466,"AZA","Phoenix, AZ","AZ","Arizona",13256,"MFE","Mission/McAllen/Edinburg, TX","TX","Texas","694",3,2,
455.00,870.00,618.00,10140,"ABQ","Albuquerque, NM","NM","New Mexico",14831,"SJC","San Jose, CA","CA","California","612",3,2,
455.00,1520.00,656.00,13204,"MCO","Orlando, FL","FL","Florida",11109,"COS","Colorado Springs, CO","CO","Colorado","694",3,4,
455.00,391.00,1587.00,11278,"DCA","Washington, DC","VA","Virginia",11267,"DAY","Dayton, OH","OH","Ohio","631",3,1,
455.00,184.00,902.00,12953,"LGA","New York, NY","NY","New York",10721,"BOS","Boston, MA","MA","Massachusetts","698",3,1,
455.00,564.00,702.00,14570,"RNO","Reno, NV","NV","Nevada",14747,"SEA","Seattle, WA","WA","Washington","888",3,2,
455.00,861.00,817.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13204,"MCO","Orlando, FL","FL","Florida","722",3,2,
455.00,1123.00,678.00,11292,"DEN","Denver, CO","CO","Colorado",11433,"DTW","Detroit, MI","MI","Michigan","698",3,3,
456.00,1599.00,1632.00,15380,"TVC","Traverse City, MI","MI","Michigan",10466,"AZA","Phoenix, AZ","AZ","Arizona","694",3,4,
456.00,1295.00,1103.00,11259,"DAL","Dallas, TX","TX","Texas",14100,"PHL","Philadelphia, PA","PA","Pennsylvania","612",3,3,
456.00,1075.00,456.00,15304,"TPA","Tampa, FL","FL","Florida",13342,"MKE","Milwaukee, WI","WI","Wisconsin","694",3,3,
456.00,179.00,657.00,13930,"ORD","Chicago, IL","IL","Illinois",12884,"LAN","Lansing, MI","MI","Michigan","673",3,1,
456.00,98.00,247.00,13184,"MBS","Saginaw/Bay City/Midland, MI","MI","Michigan",11433,"DTW","Detroit, MI","MI","Michigan","631",3,1,
456.00,657.00,1310.00,10693,"BNA","Nashville, TN","TN","Tennessee",12266,"IAH","Houston, TX","TX","Texas","673",3,2,
457.00,1029.00,564.00,15096,"SYR","Syracuse, NY","NY","New York",14761,"SFB","Sanford, FL","FL","Florida","694",3,3,
457.00,459.00,980.00,15304,"TPA","Tampa, FL","FL","Florida",10599,"BHM","Birmingham, AL","AL","Alabama","614",3,1,
457.00,488.00,446.00,14570,"RNO","Reno, NV","NV","Nevada",14679,"SAN","San Diego, CA","CA","California","614",3,1,
457.00,732.00,372.00,11292,"DEN","Denver, CO","CO","Colorado",15411,"TYR","Tyler, TX","TX","Texas","698",3,2,
457.00,700.00,389.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",13303,"MIA","Miami, FL","FL","Florida","694",3,2,
457.00,296.00,1102.00,14576,"ROC","Rochester, NY","NY","New York",11278,"DCA","Washington, DC","VA","Virginia","673",3,1,
457.00,289.00,1538.00,13296,"MHT","Manchester, NH","NH","New Hampshire",14100,"PHL","Philadelphia, PA","PA","Pennsylvania","638",3,1,
457.00,413.00,250.00,11057,"CLT","Charlotte, NC","NC","North Carolina",13230,"MDT","Harrisburg, PA","PA","Pennsylvania","699",3,1,
457.00,95.00,232.00,11433,"DTW","Detroit, MI","MI","Michigan",11042,"CLE","Cleveland, OH","OH","Ohio","631",3,1,
457.00,442.00,692.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",10693,"BNA","Nashville, TN","TN","Tennessee","631",3,1,
457.00,290.00,1169.00,12478,"JFK","New York, NY","NY","New York",13931,"ORF","Norfolk, VA","VA","Virginia","676",3,1,
457.00,1119.00,1152.00,11697,"FLL","Fort Lauderdale, FL","FL","Florida",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","694",3,3,
457.00,1080.00,1679.00,12953,"LGA","New York, NY","NY","New York",14635,"RSW","Fort Myers, FL","FL","Florida","694",3,3,
457.00,1754.00,1009.00,11292,"DEN","Denver, CO","CO","Colorado",10721,"BOS","Boston, MA","MA","Massachusetts","698",3,4,
458.00,735.00,462.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",14761,"SFB","Sanford, FL","FL","Florida","698",3,2,
458.00,570.00,390.00,10408,"ATW","Appleton, WI","WI","Wisconsin",10693,"BNA","Nashville, TN","TN","Tennessee","698",3,2,
458.00,1334.00,558.00,14761,"SFB","Sanford, FL","FL","Florida",11775,"FSD","Sioux Falls, SD","SD","South Dakota","694",3,3,
458.00,595.00,432.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",14112,"PIE","St. Petersburg, FL","FL","Florida","694",3,2,
458.00,770.00,934.00,11292,"DEN","Denver, CO","CO","Colorado",15016,"STL","St. Louis, MO","MO","Missouri","673",3,2,
458.00,949.00,1722.00,13198,"MCI","Kansas City, MO","MO","Missouri",11278,"DCA","Washington, DC","VA","Virginia","631",3,2,
458.00,254.00,473.00,14576,"ROC","Rochester, NY","NY","New York",12953,"LGA","New York, NY","NY","New York","638",3,1,
458.00,228.00,551.00,13485,"MSN","Madison, WI","WI","Wisconsin",13487,"MSP","Minneapolis, MN","MN","Minnesota","631",3,1,
458.00,1368.00,1751.00,13871,"OMA","Omaha, NE","NE","Nebraska",14747,"SEA","Seattle, WA","WA","Washington","888",3,3,
458.00,2442.00,1352.00,11278,"DCA","Washington, DC","VA","Virginia",14771,"SFO","San Francisco, CA","CA","California","614",3,5,
458.00,1062.00,1008.00,11042,"CLE","Cleveland, OH","OH","Ohio",11697,"FLL","Fort Lauderdale, FL","FL","Florida","612",3,3,
459.00,510.00,378.00,11995,"GSO","Greensboro/High Point, NC","NC","North Carolina",14761,"SFB","Sanford, FL","FL","Florida","698",3,2,
459.00,878.00,474.00,10620,"BIL","Billings, MT","MT","Montana",10466,"AZA","Phoenix, AZ","AZ","Arizona","698",3,2,
459.00,929.00,2362.00,12266,"IAH","Houston, TX","TX","Texas",11267,"DAY","Dayton, OH","OH","Ohio","675",3,2,
459.00,500.00,1837.00,11278,"DCA","Washington, DC","VA","Virginia",12339,"IND","Indianapolis, IN","IN","Indiana","629",3,2,
459.00,528.00,2022.00,13930,"ORD","Chicago, IL","IL","Illinois",14711,"SCE","State College, PA","PA","Pennsylvania","675",3,2,
459.00,854.00,637.00,12266,"IAH","Houston, TX","TX","Texas",13204,"MCO","Orlando, FL","FL","Florida","722",3,2,
459.00,748.00,2009.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",10620,"BIL","Billings, MT","MT","Montana","638",3,2,
459.00,444.00,2296.00,11027,"CKB","Clarksburg/Fairmont, WV","WV","West Virginia",13930,"ORD","Chicago, IL","IL","Illinois","629",3,1,
459.00,404.00,343.00,11618,"EWR","Newark, NJ","NJ","New Jersey",11042,"CLE","Cleveland, OH","OH","Ohio","888",3,1,
460.00,482.00,330.00,11996,"GSP","Greer, SC","SC","South Carolina",14112,"PIE","St. Petersburg, FL","FL","Florida","694",3,1,
460.00,1454.00,613.00,13485,"MSN","Madison, WI","WI","Wisconsin",12889,"LAS","Las Vegas, NV","NV","Nevada","699",3,3,
460.00,249.00,1140.00,11278,"DCA","Washington, DC","VA","Virginia",11146,"CRW","Charleston/Dunbar, WV","WV","West Virginia","629",3,1,
460.00,2415.00,2767.00,10994,"CHS","Charleston, SC","SC","South Carolina",14747,"SEA","Seattle, WA","WA","Washington","614",3,5,
460.00,135.00,848.00,11067,"CMI","Champaign/Urbana, IL","IL","Illinois",13930,"ORD","Chicago, IL","IL","Illinois","676",3,1,
460.00,986.00,764.00,11433,"DTW","Detroit, MI","MI","Michigan",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","722",3,2,
460.00,502.00,342.00,12953,"LGA","New York, NY","NY","New York",11433,"DTW","Detroit, MI","MI","Michigan","722",3,2,
460.00,986.00,1224.00,11298,"DFW","Dallas/Fort Worth, TX","TX","Texas",11433,"DTW","Detroit, MI","MI","Michigan","608",3,2,
460.00,871.00,1568.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",12266,"IAH","Houston, TX","TX","Texas","673",3,2,
460.00,618.00,960.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",12953,"LGA","New York, NY","NY","New York","673",3,2,
460.00,2434.00,1354.00,14057,"PDX","Portland, OR","OR","Oregon",11618,"EWR","Newark, NJ","NJ","New Jersey","698",3,5,
460.00,1034.00,874.00,11618,"EWR","Newark, NJ","NJ","New Jersey",14986,"SRQ","Sarasota/Bradenton, FL","FL","Florida","694",3,3,
460.00,937.00,362.00,11618,"EWR","Newark, NJ","NJ","New Jersey",13204,"MCO","Orlando, FL","FL","Florida","637",3,2,
461.00,601.00,432.00,12544,"USA","Concord, NC","NC","North Carolina",14027,"PBI","West Palm Beach/Palm Beach, FL","FL","Florida","694",3,2,
461.00,241.00,1200.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13933,"ORH","Worcester, MA","MA","Massachusetts","675",3,1,
461.00,100.00,552.00,14524,"RIC","Richmond, VA","VA","Virginia",12264,"IAD","Washington, DC","VA","Virginia","677",3,1,
461.00,227.00,818.00,11278,"DCA","Washington, DC","VA","Virginia",14492,"RDU","Raleigh/Durham, NC","NC","North Carolina","678",3,1,
461.00,1843.00,1318.00,12094,"HDN","Hayden, CO","CO","Colorado",11697,"FLL","Fort Lauderdale, FL","FL","Florida","694",3,4,
461.00,748.00,1626.00,10693,"BNA","Nashville, TN","TN","Tennessee",11618,"EWR","Newark, NJ","NJ","New Jersey","694",3,2,
461.00,346.00,1823.00,14237,"PRC","Prescott, AZ","AZ","Arizona",12892,"LAX","Los Angeles, CA","CA","California","629",3,1,
461.00,342.00,1247.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",14108,"PIA","Peoria, IL","IL","Illinois","629",3,1,
461.00,1009.00,1166.00,12266,"IAH","Houston, TX","TX","Texas",14107,"PHX","Phoenix, AZ","AZ","Arizona","698",3,3,
462.00,631.00,432.00,15412,"TYS","Knoxville, TN","TN","Tennessee",11618,"EWR","Newark, NJ","NJ","New Jersey","694",3,2,
462.00,701.00,626.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",13495,"MSY","New Orleans, LA","LA","Louisiana","722",3,2,
462.00,507.00,2225.00,11193,"CVG","Cincinnati, OH","KY","Kentucky",14100,"PHL","Philadelphia, PA","PA","Pennsylvania","638",3,2,
462.00,2225.00,888.00,15024,"STT","Charlotte Amalie, VI","VI","U.S. Virgin Islands",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","622",3,5,
462.00,646.00,374.00,13796,"OAK","Oakland, CA","CA","California",14107,"PHX","Phoenix, AZ","AZ","Arizona","694",3,2,
462.00,678.00,422.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",13930,"ORD","Chicago, IL","IL","Illinois","889",3,2,
462.00,2496.00,2787.00,14747,"SEA","Seattle, WA","WA","Washington",10721,"BOS","Boston, MA","MA","Massachusetts","614",3,5,
462.00,240.00,809.00,13930,"ORD","Chicago, IL","IL","Illinois",11267,"DAY","Dayton, OH","OH","Ohio","675",3,1,
462.00,349.00,766.00,10140,"ABQ","Albuquerque, NM","NM","New Mexico",11292,"DEN","Denver, CO","CO","Colorado","675",3,1,
462.00,1005.00,1251.00,13204,"MCO","Orlando, FL","FL","Florida",13930,"ORD","Chicago, IL","IL","Illinois","722",3,3,
462.00,866.00,1025.00,10599,"BHM","Birmingham, AL","AL","Alabama",12953,"LGA","New York, NY","NY","New York","673",3,2,
462.00,196.00,603.00,13930,"ORD","Chicago, IL","IL","Illinois",11003,"CID","Cedar Rapids/Iowa City, IA","IA","Iowa","629",3,1,
462.00,501.00,2405.00,14487,"RDD","Redding, CA","CA","California",12892,"LAX","Los Angeles, CA","CA","California","629",3,2,
462.00,763.00,290.00,13930,"ORD","Chicago, IL","IL","Illinois",10785,"BTV","Burlington, VT","VT","Vermont","614",3,2,
462.00,529.00,373.00,11057,"CLT","Charlotte, NC","NC","North Carolina",11618,"EWR","Newark, NJ","NJ","New Jersey","612",3,2,
463.00,708.00,498.00,14685,"SAV","Savannah, GA","GA","Georgia",11618,"EWR","Newark, NJ","NJ","New Jersey","698",3,2,
463.00,362.00,631.00,13796,"OAK","Oakland, CA","CA","California",13891,"ONT","Ontario, CA","CA","California","614",3,1,
463.00,704.00,783.00,13931,"ORF","Norfolk, VA","VA","Virginia",13232,"MDW","Chicago, IL","IL","Illinois","614",3,2,
463.00,1416.00,1231.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",14635,"RSW","Fort Myers, FL","FL","Florida","612",3,3,
463.00,2378.00,3137.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",14747,"SEA","Seattle, WA","WA","Washington","614",3,5,
463.00,493.00,1219.00,10140,"ABQ","Albuquerque, NM","NM","New Mexico",14869,"SLC","Salt Lake City, UT","UT","Utah","614",3,1,
463.00,986.00,1523.00,11433,"DTW","Detroit, MI","MI","Michigan",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","608",3,2,
463.00,853.00,757.00,10397,"ATL","Atlanta, GA","GA","Georgia",10257,"ALB","Albany, NY","NY","New York","656",3,2,
463.00,119.00,1487.00,13344,"MKG","Muskegon, MI","MI","Michigan",13930,"ORD","Chicago, IL","IL","Illinois","629",3,1,
464.00,374.00,1297.00,12992,"LIT","Little Rock, AR","AR","Arkansas",12266,"IAH","Houston, TX","TX","Texas","673",3,1,
464.00,1118.00,2592.00,13930,"ORD","Chicago, IL","IL","Illinois",10140,"ABQ","Albuquerque, NM","NM","New Mexico","677",3,3,
464.00,1190.00,1152.00,12264,"IAD","Washington, DC","VA","Virginia",12266,"IAH","Houston, TX","TX","Texas","622",3,3,
464.00,713.00,2215.00,11298,"DFW","Dallas/Fort Worth, TX","TX","Texas",11233,"CYS","Cheyenne, WY","WY","Wyoming","629",3,2,
464.00,237.00,1160.00,14307,"PVD","Providence, RI","RI","Rhode Island",14100,"PHL","Philadelphia, PA","PA","Pennsylvania","675",3,1,
464.00,1053.00,564.00,15096,"SYR","Syracuse, NY","NY","New York",13204,"MCO","Orlando, FL","FL","Florida","694",3,3,
464.00,707.00,498.00,12339,"IND","Indianapolis, IN","IN","Indiana",13495,"MSY","New Orleans, LA","LA","Louisiana","694",3,2,
464.00,473.00,1507.00,10792,"BUF","Buffalo, NY","NY","New York",13930,"ORD","Chicago, IL","IL","Illinois","675",3,1,
465.00,2367.00,1224.00,14771,"SFO","San Francisco, CA","CA","California",12758,"KOA","Kona, HI","HI","Hawaii","622",3,5,
465.00,113.00,292.00,10469,"AZO","Kalamazoo, MI","MI","Michigan",11433,"DTW","Detroit, MI","MI","Michigan","631",3,1,
465.00,2588.00,2947.00,10721,"BOS","Boston, MA","MA","Massachusetts",14679,"SAN","San Diego, CA","CA","California","888",3,6,
465.00,416.00,655.00,14492,"RDU","Raleigh/Durham, NC","NC","North Carolina",11618,"EWR","Newark, NJ","NJ","New Jersey","694",3,1,
465.00,932.00,504.00,11042,"CLE","Cleveland, OH","OH","Ohio",14112,"PIE","St. Petersburg, FL","FL","Florida","698",3,2,
465.00,406.00,478.00,10397,"ATL","Atlanta, GA","GA","Georgia",15304,"TPA","Tampa, FL","FL","Florida","722",3,1,
465.00,1237.00,668.00,14843,"SJU","San Juan, PR","PR","Puerto Rico",15304,"TPA","Tampa, FL","FL","Florida","694",3,3,
466.00,362.00,1298.00,11066,"CMH","Columbus, OH","OH","Ohio",14492,"RDU","Raleigh/Durham, NC","NC","North Carolina","673",3,1,
466.00,707.00,1576.00,11278,"DCA","Washington, DC","VA","Virginia",13485,"MSN","Madison, WI","WI","Wisconsin","677",3,2,
466.00,319.00,1067.00,11278,"DCA","Washington, DC","VA","Virginia",12323,"ILM","Wilmington, NC","NC","North Carolina","629",3,1,
466.00,2556.00,1630.00,12173,"HNL","Honolulu, HI","HI","Hawaii",12892,"LAX","Los Angeles, CA","CA","California","637",3,6,
466.00,296.00,1200.00,12953,"LGA","New York, NY","NY","New York",13931,"ORF","Norfolk, VA","VA","Virginia","638",3,1,
466.00,533.00,2059.00,10397,"ATL","Atlanta, GA","GA","Georgia",10685,"BMI","Bloomington/Normal, IL","IL","Illinois","631",3,2,
466.00,696.00,2810.00,14747,"SEA","Seattle, WA","WA","Washington",14831,"SJC","San Jose, CA","CA","California","673",3,2,
466.00,442.00,572.00,10693,"BNA","Nashville, TN","TN","Tennessee",14492,"RDU","Raleigh/Durham, NC","NC","North Carolina","631",3,1,
466.00,1220.00,1564.00,10721,"BOS","Boston, MA","MA","Massachusetts",14986,"SRQ","Sarasota/Bradenton, FL","FL","Florida","678",3,3,
466.00,304.00,756.00,12945,"LEX","Lexington, KY","KY","Kentucky",10397,"ATL","Atlanta, GA","GA","Georgia","699",3,1,
466.00,552.00,1225.00,13930,"ORD","Chicago, IL","IL","Illinois",12992,"LIT","Little Rock, AR","AR","Arkansas","631",3,2,
466.00,1652.00,1135.00,13930,"ORD","Chicago, IL","IL","Illinois",14262,"PSP","Palm Springs, CA","CA","California","698",3,4,
467.00,306.00,804.00,14730,"SDF","Louisville, KY","KY","Kentucky",11433,"DTW","Detroit, MI","MI","Michigan","673",3,1,
467.00,1012.00,1712.00,13871,"OMA","Omaha, NE","NE","Nebraska",11278,"DCA","Washington, DC","VA","Virginia","677",3,3,
467.00,1012.00,2244.00,11278,"DCA","Washington, DC","VA","Virginia",13871,"OMA","Omaha, NE","NE","Nebraska","677",3,3,
467.00,2777.00,1371.00,12173,"HNL","Honolulu, HI","HI","Hawaii",10299,"ANC","Anchorage, AK","AK","Alaska","888",3,6,
467.00,838.00,582.00,14057,"PDX","Portland, OR","OR","Oregon",13891,"ONT","Ontario, CA","CA","California","634",3,2,
467.00,534.00,391.00,13204,"MCO","Orlando, FL","FL","Florida",14492,"RDU","Raleigh/Durham, NC","NC","North Carolina","722",3,2,
468.00,620.00,468.00,14027,"PBI","West Palm Beach/Palm Beach, FL","FL","Florida",10431,"AVL","Asheville, NC","NC","North Carolina","694",3,2,
468.00,504.00,2202.00,14100,"PHL","Philadelphia, PA","PA","Pennsylvania",10431,"AVL","Asheville, NC","NC","North Carolina","631",3,2,
468.00,296.00,583.00,12264,"IAD","Washington, DC","VA","Virginia",15096,"SYR","Syracuse, NY","NY","New York","675",3,1,
468.00,765.00,2689.00,12478,"JFK","New York, NY","NY","New York",10693,"BNA","Nashville, TN","TN","Tennessee","676",3,2,
468.00,996.00,2806.00,11292,"DEN","Denver, CO","CO","Colorado",11603,"EUG","Eugene, OR","OR","Oregon","673",3,2,
468.00,476.00,1749.00,12339,"IND","Indianapolis, IN","IN","Indiana",12264,"IAD","Washington, DC","VA","Virginia","629",3,1,
468.00,763.00,470.00,10785,"BTV","Burlington, VT","VT","Vermont",13930,"ORD","Chicago, IL","IL","Illinois","614",3,2,
468.00,299.00,255.00,11423,"DSM","Des Moines, IA","IA","Iowa",13930,"ORD","Chicago, IL","IL","Illinois","614",3,1,
468.00,811.00,1341.00,12264,"IAD","Washington, DC","VA","Virginia",15304,"TPA","Tampa, FL","FL","Florida","622",3,2,
468.00,137.00,160.00,11986,"GRR","Grand Rapids, MI","MI","Michigan",13930,"ORD","Chicago, IL","IL","Illinois","694",3,1,
469.00,598.00,444.00,14761,"SFB","Sanford, FL","FL","Florida",10693,"BNA","Nashville, TN","TN","Tennessee","698",3,2,
469.00,1306.00,1292.00,13487,"MSP","Minneapolis, MN","MN","Minnesota",15304,"TPA","Tampa, FL","FL","Florida","612",3,3,
469.00,429.00,991.00,12266,"IAH","Houston, TX","TX","Texas",13158,"MAF","Midland/Odessa, TX","TX","Texas","673",3,1,
469.00,1256.00,3063.00,13198,"MCI","Kansas City, MO","MO","Missouri",10721,"BOS","Boston, MA","MA","Massachusetts","677",3,3,
469.00,201.00,884.00,14122,"PIT","Pittsburgh, PA","PA","Pennsylvania",11433,"DTW","Detroit, MI","MI","Michigan","638",3,1,
469.00,544.00,1675.00,12953,"LGA","New York, NY","NY","New York",11057,"CLT","Charlotte, NC","NC","North Carolina","631",3,2,
469.00,286.00,1532.00,13930,"ORD","Chicago, IL","IL","Illinois",14730,"SDF","Louisville, KY","KY","Kentucky","530",3,1,
469.00,404.00,567.00,10397,"ATL","Atlanta, GA","GA","Georgia",13204,"MCO","Orlando, FL","FL","Florida","699",3,1,
469.00,1250.00,1311.00,13930,"ORD","Chicago, IL","IL","Illinois",14869,"SLC","Salt Lake City, UT","UT","Utah","694",3,3,
469.00,284.00,1191.00,11013,"CIU","Sault Ste. Marie, MI","MI","Michigan",11433,"DTW","Detroit, MI","MI","Michigan","629",3,1,
469.00,1416.00,1527.00,12953,"LGA","New York, NY","NY","New York",12266,"IAH","Houston, TX","TX","Texas","614",3,3,
469.00,966.00,683.00,12266,"IAH","Houston, TX","TX","Texas",11697,"FLL","Fort Lauderdale, FL","FL","Florida","698",3,2,
470.00,608.00,462.00,13230,"MDT","Harrisburg, PA","PA","Pennsylvania",10693,"BNA","Nashville, TN","TN","Tennessee","698",3,2,
470.00,395.00,723.00,10721,"BOS","Boston, MA","MA","Massachusetts",10792,"BUF","Buffalo, NY","NY","New York","673",3,1,
470.00,1187.00,1146.00,12892,"LAX","Los Angeles, CA","CA","California",13851,"OKC","Oklahoma City, OK","OK","Oklahoma","673",3,3,
470.00,695.00,1390.00,10693,"BNA","Nashville, TN","TN","Tennessee",13487,"MSP","Minneapolis, MN","MN","Minnesota","723",3,2,
470.00,1149.00,1132.00,10423,"AUS","Austin, TX","TX","Texas",11433,"DTW","Detroit, MI","MI","Michigan","698",3,3,
470.00,224.00,286.00,12266,"IAH","Houston, TX","TX","Texas",11298,"DFW","Dallas/Fort Worth, TX","TX","Texas","698",3,1,
471.00,391.00,784.00,11292,"DEN","Denver, CO","CO","Colorado",14869,"SLC","Salt Lake City, UT","UT","Utah","699",3,1,
472.00,1096.00,455.00,13303,"MIA","Miami, FL","FL","Florida",12953,"LGA","New York, NY","NY","New York","694",3,3,
472.00,1131.00,4199.00,11618,"EWR","Newark, NJ","NJ","New Jersey",15919,"XNA","Fayetteville, AR","AR","Arkansas","673",3,3,
472.00,476.00,1307.00,12339,"IND","Indianapolis, IN","IN","Indiana",12264,"IAD","Washington, DC","VA","Virginia","677",3,1,
472.00,2288.00,3007.00,12264,"IAD","Washington, DC","VA","Virginia",12892,"LAX","Los Angeles, CA","CA","California","614",3,5,
472.00,245.00,10179.00,10620,"BIL","Billings, MT","MT","Montana",14745,"SDY","Sidney, MT","MT","Montana","125",3,1,
472.00,500.00,1599.00,10980,"CHA","Chattanooga, TN","TN","Tennessee",13930,"ORD","Chicago, IL","IL","Illinois","673",3,2,
